lead_id,true_segment,agent_first_name,metro_tier,years_licensed,deals_last_12m,team_role,has_youtube,yt_subscribers,videos_last_90d,ig_posts_per_month,lead_source,deals_bucket,bio,true_p0,true_p1,true_call_uplift,true_reply_p_tmpl0,true_reply_p_tmpl1,true_reply_p_tmpl2,rule_fit,llm_fit,llm_fallback,llm_status,llm_reason,W,template,pi_W,pi_A,booked_call,positive_reply
L60917002738,do_not_disturb_media_team,Nina,tier3,19,35,team_lead,True,20178,14,10,cold_list,high,Nina is a licensed agent with 19 years in the business.,0.0930993833105585,0.03654339683764815,-0.05655598647291035,0.07349751841359067,0.08973611761792274,0.12936718053681368,70.178,,,,,1,2,0.5,0.3333333333333333,0,0
L60917004464,ambiguous_team_member,Chen,tier1,23,8,team_member,False,0,0,6,cold_list,mid,"Chen has been licensed for 23 years, working in a major metro. Works with an in-house videographer on a regular posting schedule.",0.061353222328111925,0.09284023375070108,0.03148701142258915,0.09533906895744403,0.061040470504048996,0.08656434922028529,8.0,,,,,0,0,0.5,0.3333333333333333,0,0
L60917003139,lost_cause_parttime,Nina,tier3,21,3,solo,False,0,0,3,cold_list,low,Nina is a licensed agent with 21 years in the business.,0.02430827307842495,0.005,-0.019308273078424948,0.10767790963581271,0.053683806804370265,0.10602869745706235,3.0,,,,,0,2,0.5,0.3333333333333333,0,0
L60917003073,persuadable_growth,Marcus,tier2,16,12,solo,False,0,0,12,webinar,mid,Marcus is a licensed agent with 16 years in the business.,0.030038559342941456,0.1033331429170745,0.07329458357413304,0.107240165515148,0.10410851311326749,0.05254258348119003,12.0,,,,,0,1,0.5,0.3333333333333333,0,0
L60917002167,ambiguous_team_member,Aisha,tier2,13,4,team_member,False,0,0,5,webinar,low,Aisha is a licensed agent in a mid-size metro with 13 years in the business. Closed 4 deals in the last 12 months.,0.0585825317541422,0.1341071509076831,0.0755246191535409,0.09755801469431334,0.11368822196923127,0.0771272745955022,4.0,,,,,0,1,0.5,0.3333333333333333,0,0
L60917005338,lost_cause_parttime,Nina,tier1,6,1,solo,False,0,0,0,cold_list,low,"Nina has been licensed for 6 years, working in a major metro. Added from an outreach list.",0.023092771866189066,0.07289682686980431,0.04980405500361525,0.08008690470642799,0.0830289532728909,0.0769477223093114,1.0,,,,,1,1,0.5,0.3333333333333333,0,0
L60917004141,do_not_disturb_media_team,Maria,tier1,11,31,team_lead,True,17265,9,15,webinar,high,Maria is a realtor in a major metro.,0.09710770838500754,0.040235054782294596,-0.056872653602712944,0.09234823894521678,0.05594673751336351,0.1254882885295472,67.265,,,,,1,1,0.5,0.3333333333333333,0,0
L60917002078,persuadable_growth,Nina,tier1,19,12,solo,False,0,0,10,cold_list,mid,Nina is a licensed agent with 19 years in the business.,0.027908806216752118,0.137062966968682,0.10915416075192988,0.08888190527137706,0.07558913948138218,0.07546636623809298,12.0,,,,,1,2,0.5,0.3333333333333333,0,0
L60917005712,persuadable_growth,Marcus,tier2,24,6,team_member,False,0,0,14,cold_list,mid,"Marcus has been licensed for 24 years, working in a mid-size metro. Keeps up an active social media presence. Sourced from a purchased contact list.",0.029921867391772904,0.19021107651763397,0.16028920912586106,0.09177361642571064,0.09702802889927253,0.10112730131352668,6.0,,,,,1,1,0.5,0.3333333333333333,0,0
L60917000134,lost_cause_parttime,Andre,tier3,4,1,solo,False,0,0,0,webinar,low,Andre is a licensed agent in a smaller market with 4 years in the business.,0.018029444817547254,0.08951694119453646,0.0714874963769892,0.09984850454956715,0.0879638326125915,0.07255598465236368,1.0,,,,,1,2,0.5,0.3333333333333333,0,0
L60917003476,lost_cause_parttime,Julia,tier2,18,2,solo,False,0,0,3,cold_list,low,"Julia has been licensed for 18 years, working in a mid-size metro.",0.011845748493665284,0.005,-0.006845748493665284,0.08931505488662568,0.09237692129515535,0.08427818355169404,2.0,,,,,1,0,0.5,0.3333333333333333,0,0
L60917003328,ambiguous_team_member,Maria,tier2,20,9,team_member,False,0,0,3,cold_list,mid,"Maria has been licensed for 20 years, working in a mid-size metro. Sourced from a purchased contact list.",0.04133452159841075,0.04925307948465077,0.007918557886240019,0.09250135797069445,0.08471485594308421,0.06581298888086065,9.0,,,,,1,1,0.5,0.3333333333333333,0,0
L60917005056,sure_thing_inbound,Andre,tier2,21,4,solo,False,0,0,4,inbound_form,low,Andre is a licensed agent in a mid-size metro with 21 years in the business. Filled out our contact form.,0.35237439736702164,0.4045232026917348,0.052148805324713166,0.1669890276288185,0.11203714533066464,0.07283758021157549,24.0,,,,,0,1,0.5,0.3333333333333333,0,0
L60917002523,sure_thing_inbound,Maria,tier2,22,17,team_member,False,0,0,9,inbound_form,high,"Based in a mid-size metro, Maria has 22 years of experience. Closed 17 deals in the last 12 months. Keeps up an active social media presence.",0.2832013497476486,0.3241698867622637,0.040968537014615114,0.15355964313197001,0.12212524984375298,0.07131235648983482,37.0,,,,,0,2,0.5,0.3333333333333333,0,0
L60917005002,ambiguous_team_member,Grace,tier2,25,11,team_member,False,0,0,8,cold_list,mid,"Grace has been licensed for 25 years, working in a mid-size metro. Closed 11 deals in the last 12 months. The team already runs a YouTube channel with a dedicated media hire.",0.05078226822255439,0.14763402695209474,0.09685175872954035,0.10943221713976817,0.07049212612271535,0.07315986217372046,11.0,,,,,1,2,0.5,0.3333333333333333,0,0
L60917004217,ambiguous_team_member,Daniel,tier2,22,7,team_member,False,0,0,4,cold_list,mid,"Daniel has been licensed for 22 years, working in a mid-size metro. Closed 7 deals in the last 12 months. Has some in-house support for producing video content.",0.07656757647591893,0.11719383792633886,0.040626261450419934,0.11985370497468872,0.04025748687210323,0.03710562471960669,7.0,,,,,1,0,0.5,0.3333333333333333,0,0
L60917002589,hidden_gem_sparse_bio,Kevin,tier3,13,6,team_member,False,0,0,5,cold_list,mid,Kevin is a licensed agent with 13 years in the business.,0.03779771719031242,0.14372452429907367,0.10592680710876126,0.1390169869626487,0.09026053702691464,0.07068802620571212,6.0,,,,,1,0,0.5,0.3333333333333333,1,0
L60917002811,ambiguous_team_member,Grace,tier1,3,16,team_member,False,0,0,2,cold_list,high,"Grace has been licensed for 3 years, working in a major metro. Closed 16 deals in the last 12 months. Recently asked about getting started with video for listings. Added from an outreach list.",0.04157621857501985,0.019937362274130635,-0.021638856300889214,0.15226735817462764,0.10033873442770365,0.05860496823687028,16.0,,,,,1,2,0.5,0.3333333333333333,0,0
L60917003590,sure_thing_inbound,Kevin,tier1,3,10,solo,False,0,0,6,inbound_form,mid,Kevin is a licensed agent with 3 years in the business.,0.24935566266254966,0.16704869927476082,-0.08230696338778884,0.1250569048713283,0.0903203613902712,0.07776551288376414,30.0,,,,,0,1,0.5,0.3333333333333333,1,0
L60917003851,do_not_disturb_media_team,Fatima,tier2,21,28,team_lead,True,14602,27,17,webinar,high,Fatima is a licensed agent with 21 years in the business.,0.15256576826283633,0.005,-0.14756576826283632,0.08478088871887506,0.11889670185664461,0.12637551825788085,62.602000000000004,,,,,1,2,0.5,0.3333333333333333,0,1
L60917003029,persuadable_growth,Daniel,tier3,10,8,team_member,False,0,0,14,webinar,mid,Daniel is a realtor in a smaller market.,0.04159035374002214,0.07446646146482788,0.032876107724805745,0.07937059115542602,0.07817240128152445,0.08040976208649178,8.0,,,,,1,0,0.5,0.3333333333333333,0,0
L60917003004,lost_cause_parttime,Julia,tier2,10,2,solo,False,0,0,0,cold_list,low,Julia is a realtor in a mid-size metro.,0.01766912648462427,0.015763077998405067,-0.0019060484862192043,0.09368982620368133,0.09079349366060996,0.06981622290709065,2.0,,,,,1,2,0.5,0.3333333333333333,0,0
L60917005552,ambiguous_team_member,David,tier3,22,14,team_member,False,0,0,5,webinar,mid,"Based in a smaller market, David has 22 years of experience. Closed 14 deals in the last 12 months. Works with an in-house videographer on a regular posting schedule.",0.0604226276866584,0.11737738029583418,0.05695475260917578,0.09061546734074571,0.10991419974544438,0.035796890455822225,14.0,,,,,1,2,0.5,0.3333333333333333,0,0
L60917001051,do_not_disturb_media_team,Julia,tier2,1,18,team_lead,True,25369,11,17,cold_list,high,Julia is a realtor in a mid-size metro.,0.08807029479998574,0.0079910416331858,-0.08007925316679994,0.1004877206596565,0.06251475790089613,0.10616297810220308,63.369,,,,,1,0,0.5,0.3333333333333333,0,1
L60917001002,persuadable_growth,Priya,tier1,9,13,solo,False,0,0,11,webinar,mid,"Based in a major metro, Priya has 9 years of experience. Shares listings and updates on social media often. Signed up after a webinar.",0.03655068392569126,0.21065222797969008,0.1741015440539988,0.08769686963616295,0.06143610565876667,0.10132039775851184,13.0,,,,,0,0,0.5,0.3333333333333333,0,0
L60917004580,lost_cause_parttime,James,tier1,7,2,solo,False,0,0,0,cold_list,low,"Based in a major metro, James has 7 years of experience. Closed 2 deals in the last 12 months. Sourced from a purchased contact list.",0.02872628983305825,0.03825992605187027,0.009533636218812022,0.09748142287432553,0.06620675705148253,0.07416088798448787,2.0,,,,,0,0,0.5,0.3333333333333333,0,0
L60917004332,lost_cause_parttime,Chen,tier1,16,0,solo,False,0,0,2,cold_list,low,Chen is a realtor in a major metro.,0.02148666343997278,0.005,-0.01648666343997278,0.0939773892967958,0.07269329473788312,0.07425773148682062,0.0,,,,,1,1,0.5,0.3333333333333333,0,0
L60917005127,ambiguous_team_member,Andre,tier3,11,16,team_member,False,0,0,9,cold_list,high,Realtor based in a smaller market.,0.05584438266870633,0.16508455930825477,0.10924017663954844,0.1114574079777966,0.09975137783561429,0.04763014220165968,16.0,,,,,0,1,0.5,0.3333333333333333,0,0
L60917001661,ambiguous_team_member,Julia,tier2,25,14,team_member,False,0,0,4,cold_list,mid,Realtor based in a mid-size metro.,0.060453755712500654,0.09239266344712158,0.03193890773462092,0.0879933314727979,0.07164275053651306,0.11834881948033399,14.0,,,,,1,1,0.5,0.3333333333333333,1,0
L60917000101,persuadable_growth,Priya,tier1,5,10,team_member,False,0,0,13,cold_list,mid,Priya is a realtor in a major metro.,0.029644325164561114,0.1554327110513528,0.1257883858867917,0.11567099918937257,0.07646962818977096,0.09145868350062432,10.0,,,,,1,0,0.5,0.3333333333333333,0,0
L60917003501,sure_thing_inbound,David,tier3,14,14,solo,False,0,0,10,inbound_form,mid,"David has been licensed for 14 years, working in a smaller market. Closed 14 deals in the last 12 months. Reached out directly through our website.",0.31256083121609046,0.3390000493423714,0.026439218126280917,0.14438165285076626,0.0910576103564339,0.06665900280213909,34.0,,,,,0,2,0.5,0.3333333333333333,0,0
L60917000265,persuadable_growth,Robert,tier1,16,7,solo,False,0,0,18,cold_list,mid,Realtor based in a major metro.,0.029322658742589863,0.23984583660031447,0.21052317785772462,0.09545349291920997,0.07613960012717536,0.08035865511699605,7.0,,,,,1,0,0.5,0.3333333333333333,0,0
L60917004886,lost_cause_parttime,James,tier3,10,2,solo,False,0,0,1,cold_list,low,"James has been licensed for 10 years, working in a smaller market.",0.01882999655680405,0.005,-0.013829996556804048,0.08546408164646062,0.09080895791813169,0.04686205274217633,2.0,,,,,1,1,0.5,0.3333333333333333,0,0
L60917001858,persuadable_growth,Brian,tier3,19,16,solo,False,0,0,7,webinar,high,"Brian has been licensed for 19 years, working in a smaller market. Closed 16 deals in the last 12 months. Attended one of our marketing webinars.",0.018748976098077588,0.14536945049537114,0.12662047439729357,0.11719833486342134,0.08528147325234221,0.05708595033625332,16.0,,,,,1,1,0.5,0.3333333333333333,0,0
L60917003454,lost_cause_parttime,Michael,tier2,19,1,solo,False,0,0,3,cold_list,low,"Based in a mid-size metro, Michael has 19 years of experience. Closed 1 deals in the last 12 months. Says they want to grow the business this year.",0.021281574334451082,0.005,-0.01628157433445108,0.08989374143504439,0.0996188755728517,0.07323958247363246,1.0,,,,,1,1,0.5,0.3333333333333333,0,0
L60917000353,persuadable_growth,Yolanda,tier2,7,8,solo,False,0,0,11,webinar,mid,Realtor based in a mid-size metro.,0.02829470474768631,0.1467620839401683,0.11846737919248199,0.08593199531132101,0.08741652219583226,0.07107350872224655,8.0,,,,,1,0,0.5,0.3333333333333333,0,0
L60917005388,lost_cause_parttime,Grace,tier1,18,3,solo,False,0,0,1,cold_list,low,Grace is a licensed agent with 18 years in the business.,0.02411465620529636,0.005,-0.01911465620529636,0.12105979237915367,0.08336656782515427,0.07210272149190455,3.0,,,,,1,0,0.5,0.3333333333333333,0,0
L60917003189,hidden_gem_sparse_bio,Sofia,tier2,22,12,team_member,False,0,0,5,webinar,mid,"Based in a mid-size metro, Sofia has 22 years of experience. Closed 12 deals in the last 12 months. Attended one of our marketing webinars.",0.04851962744572125,0.14659049949585784,0.09807087205013659,0.10160204724192172,0.07592511741697586,0.0782828969582014,12.0,,,,,0,2,0.5,0.3333333333333333,0,0
L60917000137,do_not_disturb_media_team,Emily,tier1,2,31,team_lead,True,6768,23,10,cold_list,high,Emily is a realtor in a major metro.,0.0755172181486631,0.05009490504716965,-0.025422313101493454,0.09589658180221657,0.10552823200723896,0.14144538601070852,56.768,,,,,1,0,0.5,0.3333333333333333,0,0
L60917000864,lost_cause_parttime,Sofia,tier2,8,2,solo,False,0,0,0,cold_list,low,Sofia is a realtor in a mid-size metro.,0.016869602470189555,0.08386411528477775,0.0669945128145882,0.130028149261723,0.08789391698851345,0.062054828889532704,2.0,,,,,1,1,0.5,0.3333333333333333,0,0
L60917004705,hidden_gem_sparse_bio,Robert,tier1,10,18,solo,False,0,0,16,cold_list,high,"Robert has been licensed for 10 years, working in a major metro. Posts on Instagram regularly.",0.02989783570340763,0.15685264375531605,0.12695480805190842,0.10437346529718382,0.12451516365574852,0.0560750770938721,18.0,,,,,0,2,0.5,0.3333333333333333,0,0
L60917003066,hidden_gem_sparse_bio,Emily,tier2,24,19,team_member,False,0,0,12,cold_list,high,"Emily has been licensed for 24 years, working in a mid-size metro.",0.02830350952550503,0.09996332051013508,0.07165981098463005,0.10180758982295623,0.1602932342456013,0.08584872679710091,19.0,,,,,0,0,0.5,0.3333333333333333,0,0
L60917002238,lost_cause_parttime,Linda,tier2,21,0,solo,False,0,0,0,cold_list,low,"Linda has been licensed for 21 years, working in a mid-size metro. Closed 0 deals in the last 12 months. Says they want to grow the business this year.",0.034734353542492616,0.005,-0.029734353542492615,0.13226940746623853,0.10016006351280339,0.09902980631430036,0.0,,,,,0,1,0.5,0.3333333333333333,0,0
L60917002743,lost_cause_parttime,Brian,tier3,23,1,solo,False,0,0,3,cold_list,low,Brian is a licensed agent in a smaller market with 23 years in the business. Closed 1 deals in the last 12 months. Sourced from a purchased contact list.,0.015126841883353613,0.06381617867841621,0.0486893367950626,0.05707495798990574,0.09375844770109329,0.0964667819006936,1.0,,,,,0,0,0.5,0.3333333333333333,0,0
L60917000445,ambiguous_team_member,Robert,tier1,21,4,team_member,False,0,0,6,cold_list,low,Robert is a realtor in a major metro.,0.023657333305469156,0.0481867732482314,0.024529439942762247,0.09618838604007818,0.08018470261247898,0.08932329729797157,4.0,,,,,1,1,0.5,0.3333333333333333,0,0
L60917003522,hidden_gem_sparse_bio,Grace,tier1,7,8,solo,False,0,0,15,cold_list,mid,Grace is a licensed agent in a major metro with 7 years in the business. Closed 8 deals in the last 12 months. Added from an outreach list.,0.032171371020712256,0.15156041208391563,0.11938904106320337,0.07971012056134863,0.09085051296958466,0.07593090991955143,8.0,,,,,0,0,0.5,0.3333333333333333,0,0
L60917005874,hidden_gem_sparse_bio,Aisha,tier3,22,13,solo,False,0,0,14,webinar,mid,Aisha is a licensed agent in a smaller market with 22 years in the business.,0.035432691473198365,0.1527116840152634,0.11727899254206503,0.12632940907146537,0.08569539605441372,0.057308717447069765,13.0,,,,,1,0,0.5,0.3333333333333333,0,0
L60917003219,lost_cause_parttime,Brian,tier2,10,1,solo,False,0,0,2,cold_list,low,Realtor based in a mid-size metro.,0.020843706489062353,0.005,-0.015843706489062352,0.10719817722403695,0.07787669626923108,0.09714847928983714,1.0,,,,,1,0,0.5,0.3333333333333333,0,1
